mapa_1_resultados.xlsx,816,AL2021,040728,MIRANDELA,SÃO SALVADOR,AF,219,164,2,2
mapa_1_resultados.xlsx,817,AL2021,040729,MIRANDELA,SUÇÃES,AF,620,403,11,10
mapa_1_resultados.xlsx,818,AL2021,040730,MIRANDELA,TORRE DE DONA CHAMA,AF,1013,706,13,16
mapa_1_resultados.xlsx,819,AL2021,040731,MIRANDELA,VALE DE ASNES,AF,303,176,2,5
mapa_1_resultados.xlsx,820,AL2021,040732,MIRANDELA,VALE DE GOUVINHAS,AF,360,232,2,5
mapa_1_resultados.xlsx,821,AL2021,040733,MIRANDELA,VALE DE SALGUEIRO,AF,368,272,5,9
mapa_1_resultados.xlsx,822,AL2021,040734,MIRANDELA,VALE DE TELHAS,AF,287,162,9,8
mapa_1_resultados.xlsx,823,AL2021,040738,MIRANDELA,UNIÃO DAS FREGUESIAS DE AVANTOS E ROMEU,AF,483,414,6,7
mapa_1_resultados.xlsx,824,AL2021,040739,MIRANDELA,"UNIÃO DAS FREGUESIAS DE AVIDAGOS, NAVALHO E PEREIRA",AF,485,344,3,4
mapa_1_resultados.xlsx,825,AL2021,040740,MIRANDELA,"UNIÃO DAS FREGUESIAS DE BARCEL, MARMELOS E VALVERDE DA GESTOSA",AF,402,298,2,4
mapa_1_resultados.xlsx,826,AL2021,040741,MIRANDELA,UNIÃO DAS FREGUESIAS DE FRANCO E VILA BOA,AF,329,195,1,2
mapa_1_resultados.xlsx,827,AL2021,040742,MIRANDELA,UNIÃO DAS FREGUESIAS DE FREIXEDA E VILA VERDE,AF,175,122,1,3
mapa_1_resultados.xlsx,828,AL2021,040800,MOGADOURO,,CM,10129,6891,124,113
mapa_1_resultados.xlsx,829,AL2021,040800,MOGADOURO,,AM,10129,6890,154,124
mapa_1_resultados.xlsx,830,AL2021,040801,MOGADOURO,AZINHOSO,AF,345,208,3,3
mapa_1_resultados.xlsx,831,AL2021,040802,MOGADOURO,BEMPOSTA,AF,686,437,10,9
mapa_1_resultados.xlsx,832,AL2021,040803,MOGADOURO,BRUÇÓ,AF,172,140,2,6
mapa_1_resultados.xlsx,833,AL2021,040804,MOGADOURO,BRUNHOSO,AF,303,169,27,8
mapa_1_resultados.xlsx,834,AL2021,040807,MOGADOURO,CASTELO BRANCO,AF,496,351,11,2
mapa_1_resultados.xlsx,835,AL2021,040808,MOGADOURO,CASTRO VICENTE,AF,368,282,3,4
mapa_1_resultados.xlsx,836,AL2021,040809,MOGADOURO,MEIRINHOS,AF,295,227,1,10
mapa_1_resultados.xlsx,837,AL2021,040811,MOGADOURO,PARADELA,AF,185,145,0,4
mapa_1_resultados.xlsx,838,AL2021,040812,MOGADOURO,PENAS ROIAS,AF,394,267,6,4
mapa_1_resultados.xlsx,839,AL2021,040813,MOGADOURO,PEREDO DA BEMPOSTA,AF,237,192,0,2
mapa_1_resultados.xlsx,840,AL2021,040815,MOGADOURO,SALDANHA,AF,160,94,8,1
mapa_1_resultados.xlsx,841,AL2021,040817,MOGADOURO,SÃO MARTINHO DO PESO,AF,457,245,4,7
mapa_1_resultados.xlsx,842,AL2021,040819,MOGADOURO,TÓ,AF,254,213,1,0
mapa_1_resultados.xlsx,843,AL2021,040820,MOGADOURO,TRAVANCA,AF,168,124,2,3
mapa_1_resultados.xlsx,844,AL2021,040821,MOGADOURO,URRÓS,AF,361,276,2,9
mapa_1_resultados.xlsx,845,AL2021,040822,MOGADOURO,VALE DA MADRE,AF,149,,,
mapa_1_resultados.xlsx,846,AL2021,040826,MOGADOURO,VILA DE ALA,AF,265,180,5,3
mapa_1_resultados.xlsx,847,AL2021,040829,MOGADOURO,"UNIÃO DAS FREGUESIAS DE BRUNHOZINHO, CASTANHEIRA E SANHOANE",AF,275,200,4,4
mapa_1_resultados.xlsx,848,AL2021,040830,MOGADOURO,"UNIÃO DAS FREGUESIAS DE MOGADOURO, VALVERDE, VALE DE PORCO E VILAR DE REI",AF,3588,2388,38,50
mapa_1_resultados.xlsx,849,AL2021,040831,MOGADOURO,UNIÃO DAS FREGUESIAS DE REMONDES E SOUTELO,AF,514,320,3,5
mapa_1_resultados.xlsx,850,AL2021,040832,MOGADOURO,UNIÃO DAS FREGUESIAS DE VILARINHO DOS GALEGOS E VENTOZELO,AF,453,323,7,9
mapa_1_resultados.xlsx,851,AL2021,040900,TORRE DE MONCORVO,,CM,7970,5531,71,84
mapa_1_resultados.xlsx,852,AL2021,040900,TORRE DE MONCORVO,,AM,7970,5532,89,81
mapa_1_resultados.xlsx,853,AL2021,040901,TORRE DE MONCORVO,AÇOREIRA,AF,394,309,3,4
mapa_1_resultados.xlsx,854,AL2021,040903,TORRE DE MONCORVO,CABEÇA BOA,AF,389,244,3,3
mapa_1_resultados.xlsx,855,AL2021,040905,TORRE DE MONCORVO,CARVIÇAIS,AF,721,519,9,6
mapa_1_resultados.xlsx,856,AL2021,040906,TORRE DE MONCORVO,CASTEDO,AF,179,139,0,4
mapa_1_resultados.xlsx,857,AL2021,040909,TORRE DE MONCORVO,HORTA DA VILARIÇA,AF,289,187,1,1
mapa_1_resultados.xlsx,858,AL2021,040910,TORRE DE MONCORVO,LARINHO,AF,414,260,3,2
mapa_1_resultados.xlsx,859,AL2021,040911,TORRE DE MONCORVO,LOUSA,AF,418,246,2,8
mapa_1_resultados.xlsx,860,AL2021,040913,TORRE DE MONCORVO,MÓS,AF,193,153,2,1
mapa_1_resultados.xlsx,861,AL2021,040916,TORRE DE MONCORVO,TORRE DE MONCORVO,AF,2507,1769,25,25
mapa_1_resultados.xlsx,862,AL2021,040918,TORRE DE MONCORVO,UNIÃO DAS FREGUESIAS DE ADEGANHA E CARDANHA,AF,583,362,7,7
mapa_1_resultados.xlsx,863,AL2021,040919,TORRE DE MONCORVO,UNIÃO DAS FREGUESIAS DE FELGAR E SOUTO DA VELHA,AF,1041,723,2,10
mapa_1_resultados.xlsx,864,AL2021,040920,TORRE DE MONCORVO,UNIÃO DAS FREGUESIAS DE FELGUEIRAS E MAÇORES,AF,412,292,1,3
mapa_1_resultados.xlsx,865,AL2021,040921,TORRE DE MONCORVO,UNIÃO DAS FREGUESIAS DE URROS E PEREDO DOS CASTELHANOS,AF,430,328,5,5
mapa_1_resultados.xlsx,866,AL2021,041000,VILA FLOR,,CM,6813,4633,66,83
mapa_1_resultados.xlsx,867,AL2021,041000,VILA FLOR,,AM,6813,4632,77,81
mapa_1_resultados.xlsx,868,AL2021,041002,VILA FLOR,BENLHEVAI,AF,210,157,4,2
mapa_1_resultados.xlsx,869,AL2021,041005,VILA FLOR,FREIXIEL,AF,676,442,6,9
mapa_1_resultados.xlsx,870,AL2021,041009,VILA FLOR,ROIOS,AF,154,116,13,18
mapa_1_resultados.xlsx,871,AL2021,041010,VILA FLOR,SAMÕES,AF,371,251,3,9
mapa_1_resultados.xlsx,872,AL2021,041011,VILA FLOR,SAMPAIO,AF,160,114,0,1
mapa_1_resultados.xlsx,873,AL2021,041012,VILA FLOR,SANTA COMBA DE VILARIÇA,AF,428,272,8,4
mapa_1_resultados.xlsx,874,AL2021,041013,VILA FLOR,SEIXO DE MANHOSES,AF,477,336,35,37
mapa_1_resultados.xlsx,875,AL2021,041014,VILA FLOR,TRINDADE,AF,160,100,0,0
mapa_1_resultados.xlsx,876,AL2021,041015,VILA FLOR,VALE FRECHOSO,AF,184,153,1,1
mapa_1_resultados.xlsx,877,AL2021,041020,VILA FLOR,UNIÃO DAS FREGUESIAS DE ASSARES E LODÕES,AF,276,168,3,4
mapa_1_resultados.xlsx,878,AL2021,041021,VILA FLOR,UNIÃO DAS FREGUESIAS DE CANDOSO E CARVALHO DE EGAS,AF,319,218,1,4
mapa_1_resultados.xlsx,879,AL2021,041022,VILA FLOR,UNIÃO DAS FREGUESIAS DE VALTORNO E MOURÃO,AF,423,266,4,6
mapa_1_resultados.xlsx,880,AL2021,041023,VILA FLOR,UNIÃO DAS FREGUESIAS DE VILA FLOR E NABO,AF,2277,1542,26,25
mapa_1_resultados.xlsx,881,AL2021,041024,VILA FLOR,UNIÃO DAS FREGUESIAS DE VILAS BOAS E VILARINHO DAS AZENHAS,AF,698,498,6,17
mapa_1_resultados.xlsx,882,AL2021,041100,VIMIOSO,,CM,5495,3187,101,120
mapa_1_resultados.xlsx,883,AL2021,041100,VIMIOSO,,AM,5495,3187,115,111
mapa_1_resultados.xlsx,884,AL2021,041103,VIMIOSO,ARGOZELO,AF,850,472,10,17
mapa_1_resultados.xlsx,885,AL2021,041107,VIMIOSO,CARÇÃO,AF,528,279,15,8
mapa_1_resultados.xlsx,886,AL2021,041108,VIMIOSO,MATELA,AF,306,175,4,3
mapa_1_resultados.xlsx,887,AL2021,041109,VIMIOSO,PINELO,AF,238,134,23,4
mapa_1_resultados.xlsx,888,AL2021,041110,VIMIOSO,SANTULHÃO,AF,591,292,4,14
mapa_1_resultados.xlsx,889,AL2021,041113,VIMIOSO,VILAR SECO,AF,194,119,12,9
mapa_1_resultados.xlsx,890,AL2021,041114,VIMIOSO,VIMIOSO,AF,1327,833,23,26
mapa_1_resultados.xlsx,891,AL2021,041115,VIMIOSO,"UNIÃO DAS FREGUESIAS DE ALGOSO, CAMPO DE VÍBORAS E UVA",AF,751,428,41,15
mapa_1_resultados.xlsx,892,AL2021,041116,VIMIOSO,UNIÃO DAS FREGUESIAS DE CAÇARELHOS E ANGUEIRA,AF,334,234,42,17
mapa_1_resultados.xlsx,893,AL2021,041117,VIMIOSO,UNIÃO DAS FREGUESIAS DE VALE DE FRADES E AVELANOSO,AF,376,221,12,6
mapa_1_resultados.xlsx,894,AL2021,041200,VINHAIS,,CM,9900,6754,81,100
mapa_1_resultados.xlsx,895,AL2021,041200,VINHAIS,,AM,9900,6754,148,110
mapa_1_resultados.xlsx,896,AL2021,041201,VINHAIS,AGROCHÃO,AF,259,152,30,3
mapa_1_resultados.xlsx,897,AL2021,041203,VINHAIS,CANDEDO,AF,336,225,10,3
mapa_1_resultados.xlsx,898,AL2021,041204,VINHAIS,CELAS,AF,280,160,28,21
mapa_1_resultados.xlsx,899,AL2021,041206,VINHAIS,EDRAL,AF,244,148,25,23
mapa_1_resultados.xlsx,900,AL2021,041207,VINHAIS,EDROSA,AF,215,134,1,5
mapa_1_resultados.xlsx,901,AL2021,041208,VINHAIS,ERVEDOSA,AF,432,276,32,11
mapa_1_resultados.xlsx,902,AL2021,041215,VINHAIS,PAÇÓ,AF,231,168,3,2
mapa_1_resultados.xlsx,903,AL2021,041216,VINHAIS,PENHAS JUNTAS,AF,301,181,41,17
mapa_1_resultados.xlsx,904,AL2021,041219,VINHAIS,REBORDELO,AF,643,432,36,39
mapa_1_resultados.xlsx,905,AL2021,041221,VINHAIS,SANTALHA,AF,303,192,3,4
mapa_1_resultados.xlsx,906,AL2021,041226,VINHAIS,TUIZELO,AF,413,271,3,8
mapa_1_resultados.xlsx,907,AL2021,041227,VINHAIS,VALE DAS FONTES,AF,399,298,1,6
mapa_1_resultados.xlsx,908,AL2021,041229,VINHAIS,VILA BOA DE OUSILHÃO,AF,220,159,2,8
mapa_1_resultados.xlsx,909,AL2021,041230,VINHAIS,VILA VERDE,AF,215,153,28,8
mapa_1_resultados.xlsx,910,AL2021,041232,VINHAIS,VILAR DE OSSOS,AF,257,186,1,1
mapa_1_resultados.xlsx,911,AL2021,041233,VINHAIS,VILAR DE PEREGRINOS,AF,196,131,23,17
mapa_1_resultados.xlsx,912,AL2021,041234,VINHAIS,VILAR SECO DE LOMBA,AF,288,196,31,16
mapa_1_resultados.xlsx,913,AL2021,041235,VINHAIS,VINHAIS,AF,2114,1521,12,23
mapa_1_resultados.xlsx,914,AL2021,041236,VINHAIS,UNIÃO DAS FREGUESIAS DE CUROPOS E VALE DE JANEIRO (3),AF,365,227,3,9
mapa_1_resultados.xlsx,915,AL2021,041237,VINHAIS,UNIÃO DAS FREGUESIAS DE MOIMENTA E MONTOUTO (3),AF,288,193,3,4
mapa_1_resultados.xlsx,916,AL2021,041238,VINHAIS,UNIÃO DAS FREGUESIAS DE NUNES E OUSILHÃO (3),AF,248,182,2,1
mapa_1_resultados.xlsx,917,AL2021,041239,VINHAIS,UNIÃO DAS FREGUESIAS DE QUIRÁS E PINHEIRO NOVO (3),AF,380,201,3,1
mapa_1_resultados.xlsx,918,AL2021,041240,VINHAIS,UNIÃO DAS FREGUESIAS DE SOBREIRO DE BAIXO E ALVAREDOS (3),AF,497,374,3,10
mapa_1_resultados.xlsx,919,AL2021,041241,VINHAIS,"UNIÃO DAS FREGUESIAS DE SOEIRA, FRESULFE E MOFREITA (3)",AF,258,189,1,2
mapa_1_resultados.xlsx,920,AL2021,041242,VINHAIS,UNIÃO DAS FREGUESIAS DE TRAVANCA E SANTA CRUZ (3),AF,218,185,0,1
mapa_1_resultados.xlsx,921,AL2021,041243,VINHAIS,UNIÃO DAS FREGUESIAS DE VILAR DE LOMBA E SÃO JOMIL (3),AF,300,220,1,1
mapa_1_resultados.xlsx,922,AL2021,050000,CASTELO BRANCO,,,,,,
mapa_1_resultados.xlsx,923,AL2021,050100,BELMONTE,,CM,6077,3643,118,75
mapa_1_resultados.xlsx,924,AL2021,050100,BELMONTE,,AM,6077,3642,117,88
mapa_1_resultados.xlsx,925,AL2021,050102,BELMONTE,CARIA,AF,1790,988,31,17
mapa_1_resultados.xlsx,926,AL2021,050104,BELMONTE,INGUIAS,AF,655,439,2,8
mapa_1_resultados.xlsx,927,AL2021,050105,BELMONTE,MAÇAINHAS,AF,308,192,7,5
mapa_1_resultados.xlsx,928,AL2021,050106,BELMONTE,UNIÃO DAS FREGUESIAS DE BELMONTE E COLMEAL DA TORRE,AF,3324,2024,32,53
mapa_1_resultados.xlsx,929,AL2021,050200,CASTELO BRANCO,,CM,48441,27292,653,461
mapa_1_resultados.xlsx,930,AL2021,050200,CASTELO BRANCO,,AM,48441,27293,723,480
mapa_1_resultados.xlsx,931,AL2021,050201,CASTELO BRANCO,ALCAINS,AF,4233,2192,66,50
mapa_1_resultados.xlsx,932,AL2021,050202,CASTELO BRANCO,ALMACEDA,AF,563,302,10,11
mapa_1_resultados.xlsx,933,AL2021,050203,CASTELO BRANCO,BENQUERENÇAS,AF,574,399,16,13
mapa_1_resultados.xlsx,934,AL2021,050205,CASTELO BRANCO,CASTELO BRANCO,AF,31243,16372,431,268
mapa_1_resultados.xlsx,935,AL2021,050211,CASTELO BRANCO,LARDOSA,AF,810,518,14,13
mapa_1_resultados.xlsx,936,AL2021,050212,CASTELO BRANCO,LOURIÇAL DO CAMPO,AF,485,335,0,4
mapa_1_resultados.xlsx,937,AL2021,050214,CASTELO BRANCO,MALPICA DO TEJO,AF,382,248,9,8
mapa_1_resultados.xlsx,938,AL2021,050216,CASTELO BRANCO,MONFORTE DA BEIRA,AF,297,213,5,4
mapa_1_resultados.xlsx,939,AL2021,050220,CASTELO BRANCO,SALGUEIRO DO CAMPO,AF,629,462,16,11
mapa_1_resultados.xlsx,940,AL2021,050221,CASTELO BRANCO,SANTO ANDRÉ DAS TOJEIRAS,AF,600,408,10,9
mapa_1_resultados.xlsx,941,AL2021,050222,CASTELO BRANCO,SÃO VICENTE DA BEIRA,AF,1032,686,16,21
mapa_1_resultados.xlsx,942,AL2021,050223,CASTELO BRANCO,SARZEDAS,AF,1015,660,14,16
mapa_1_resultados.xlsx,943,AL2021,050225,CASTELO BRANCO,TINALHAS,AF,486,370,6,4
mapa_1_resultados.xlsx,944,AL2021,050226,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE CEBOLAIS DE CIMA E RETAXO,AF,1628,1153,17,24
mapa_1_resultados.xlsx,945,AL2021,050227,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE ESCALOS DE BAIXO E MATA,AF,1013,646,10,11
mapa_1_resultados.xlsx,946,AL2021,050228,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE ESCALOS DE CIMA E LOUSA,AF,1309,847,17,17
mapa_1_resultados.xlsx,947,AL2021,050229,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE FREIXIAL E JUNCAL DO CAMPO,AF,656,474,13,16
mapa_1_resultados.xlsx,948,AL2021,050230,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE NINHO DO AÇOR E SOBRAL DO CAMPO,AF,672,474,7,8
mapa_1_resultados.xlsx,949,AL2021,050231,CASTELO BRANCO,UNIÃO DAS FREGUESIAS DE PÓVOA DE RIO DE MOINHOS E CAFEDE,AF,814,539,10,16
mapa_1_resultados.xlsx,950,AL2021,050300,COVILHÃ,,CM,44113,25746,834,589
mapa_1_resultados.xlsx,951,AL2021,050300,COVILHÃ,,AM,44113,25748,858,623
mapa_1_resultados.xlsx,952,AL2021,050302,COVILHÃ,ALDEIA DE SÃO FRANCISCO DE ASSIS,AF,488,312,27,68
mapa_1_resultados.xlsx,953,AL2021,050305,COVILHÃ,BOIDOBRA,AF,2686,1654,30,41
mapa_1_resultados.xlsx,954,AL2021,050308,COVILHÃ,CORTES DO MEIO,AF,744,462,66,45
mapa_1_resultados.xlsx,955,AL2021,050309,COVILHÃ,DOMINGUIZO,AF,909,659,13,16
mapa_1_resultados.xlsx,956,AL2021,050310,COVILHÃ,ERADA,AF,620,390,64,21
mapa_1_resultados.xlsx,957,AL2021,050311,COVILHÃ,FERRO,AF,1382,888,16,20
mapa_1_resultados.xlsx,958,AL2021,050312,COVILHÃ,ORJAIS,AF,657,426,59,17
mapa_1_resultados.xlsx,959,AL2021,050314,COVILHÃ,PAUL,AF,1342,864,11,16
mapa_1_resultados.xlsx,960,AL2021,050315,COVILHÃ,PERABOA,AF,885,567,17,15
mapa_1_resultados.xlsx,961,AL2021,050318,COVILHÃ,SÃO JORGE DA BEIRA,AF,544,405,9,11
mapa_1_resultados.xlsx,962,AL2021,050322,COVILHÃ,SOBRAL DE SÃO MIGUEL,AF,342,200,14,60
mapa_1_resultados.xlsx,963,AL2021,050324,COVILHÃ,TORTOSENDO,AF,4726,2969,90,82
mapa_1_resultados.xlsx,964,AL2021,050325,COVILHÃ,UNHAIS DA SERRA,AF,1090,749,9,32
mapa_1_resultados.xlsx,965,AL2021,050327,COVILHÃ,VERDELHOS,AF,588,387,8,23
mapa_1_resultados.xlsx,966,AL2021,050332,COVILHÃ,UNIÃO DAS FREGUESIAS DE BARCO E COUTADA,AF,868,544,5,13
mapa_1_resultados.xlsx,967,AL2021,050333,COVILHÃ,UNIÃO DAS FREGUESIAS DE CANTAR-GALO E VILA DO CARVALHO,AF,3239,1727,70,238
mapa_1_resultados.xlsx,968,AL2021,050334,COVILHÃ,UNIÃO DAS FREGUESIAS DE CASEGAS E OURONDO,AF,787,316,52,34
mapa_1_resultados.xlsx,969,AL2021,050335,COVILHÃ,UNIÃO DAS FREGUESIAS DE COVILHÃ E CANHOSO,AF,16592,8677,295,228
mapa_1_resultados.xlsx,970,AL2021,050336,COVILHÃ,UNIÃO DAS FREGUESIAS DE PESO E VALES DO RIO,AF,1228,781,76,25
mapa_1_resultados.xlsx,971,AL2021,050337,COVILHÃ,UNIÃO DAS FREGUESIAS DE TEIXOSO E SARZEDO,AF,3706,2336,49,60
mapa_1_resultados.xlsx,972,AL2021,050338,COVILHÃ,UNIÃO DAS FREGUESIAS DE VALE FORMOSO E ALDEIA DO SOUTO,AF,690,431,10,10
mapa_1_resultados.xlsx,973,AL2021,050400,FUNDÃO,,CM,25436,14418,520,295
mapa_1_resultados.xlsx,974,AL2021,050400,FUNDÃO,,AM,25436,14418,663,364
mapa_1_resultados.xlsx,975,AL2021,050401,FUNDÃO,ALCAIDE,AF,559,354,10,10
mapa_1_resultados.xlsx,976,AL2021,050402,FUNDÃO,ALCARIA,AF,1030,634,11,24
mapa_1_resultados.xlsx,977,AL2021,050403,FUNDÃO,ALCONGOSTA,AF,419,341,8,4
mapa_1_resultados.xlsx,978,AL2021,050406,FUNDÃO,ALPEDRINHA,AF,836,549,10,8
mapa_1_resultados.xlsx,979,AL2021,050408,FUNDÃO,BARROCA,AF,467,280,4,3
mapa_1_resultados.xlsx,980,AL2021,050410,FUNDÃO,BOGAS DE CIMA,AF,378,174,31,5
mapa_1_resultados.xlsx,981,AL2021,050411,FUNDÃO,CAPINHA,AF,458,220,29,9
mapa_1_resultados.xlsx,982,AL2021,050412,FUNDÃO,CASTELEJO,AF,649,432,9,14
mapa_1_resultados.xlsx,983,AL2021,050413,FUNDÃO,CASTELO NOVO,AF,278,211,5,10
mapa_1_resultados.xlsx,984,AL2021,050416,FUNDÃO,FATELA,AF,465,377,2,9
mapa_1_resultados.xlsx,985,AL2021,050419,FUNDÃO,LAVACOLHOS,AF,223,118,23,12
mapa_1_resultados.xlsx,986,AL2021,050420,FUNDÃO,ORCA,AF,525,308,38,15
mapa_1_resultados.xlsx,987,AL2021,050421,FUNDÃO,PÊRO VISEU,AF,685,344,32,11
mapa_1_resultados.xlsx,988,AL2021,050424,FUNDÃO,SILVARES,AF,953,633,5,13
mapa_1_resultados.xlsx,989,AL2021,050425,FUNDÃO,SOALHEIRA,AF,849,335,58,24
mapa_1_resultados.xlsx,990,AL2021,050426,FUNDÃO,SOUTO DA CASA,AF,729,404,59,44
mapa_1_resultados.xlsx,991,AL2021,050427,FUNDÃO,TELHADO,AF,566,330,51,12
mapa_1_resultados.xlsx,992,AL2021,050431,FUNDÃO,ENXAMES,AF,413,339,4,15
mapa_1_resultados.xlsx,993,AL2021,050432,FUNDÃO,TRÊS POVOS,AF,844,312,78,39
mapa_1_resultados.xlsx,994,AL2021,050433,FUNDÃO,UNIÃO DAS FREGUESIAS DE JANEIRO DE CIMA E BOGAS DE BAIXO,AF,519,329,3,7
mapa_1_resultados.xlsx,995,AL2021,050434,FUNDÃO,"UNIÃO DAS FREGUESIAS DE FUNDÃO, VALVERDE, DONAS, ALDEIA DE JOANES E ALDEIA NOVA DO CABO",AF,11086,6081,271,142
mapa_1_resultados.xlsx,996,AL2021,050435,FUNDÃO,UNIÃO DAS FREGUESIAS DE PÓVOA DE ATALAIA E ATALAIA DO CAMPO,AF,1016,680,17,19
mapa_1_resultados.xlsx,997,AL2021,050436,FUNDÃO,UNIÃO DAS FREGUESIAS DE VALE DE PRAZERES E MATA DA RAINHA,AF,1189,635,12,13
mapa_1_resultados.xlsx,998,AL2021,050500,IDANHA-A-NOVA,,CM,8015,5273,132,134
mapa_1_resultados.xlsx,999,AL2021,050500,IDANHA-A-NOVA,,AM,8015,5273,152,123
mapa_1_resultados.xlsx,1000,AL2021,050502,IDANHA-A-NOVA,ALDEIA DE SANTA MARGARIDA,AF,247,158,1,8
mapa_1_resultados.xlsx,1001,AL2021,050505,IDANHA-A-NOVA,LADOEIRO,AF,1073,757,28,12
mapa_1_resultados.xlsx,1002,AL2021,050506,IDANHA-A-NOVA,MEDELIM,AF,194,144,9,6
mapa_1_resultados.xlsx,1003,AL2021,050509,IDANHA-A-NOVA,OLEDO,AF,317,223,3,8
mapa_1_resultados.xlsx,1004,AL2021,050510,IDANHA-A-NOVA,PENHA GARCIA,AF,588,430,19,19
mapa_1_resultados.xlsx,1005,AL2021,050511,IDANHA-A-NOVA,PROENÇA-A-VELHA,AF,140,,,
mapa_1_resultados.xlsx,1006,AL2021,050512,IDANHA-A-NOVA,ROSMANINHAL,AF,460,287,7,7
mapa_1_resultados.xlsx,1007,AL2021,050514,IDANHA-A-NOVA,SÃO MIGUEL DE ACHA,AF,515,317,13,9
mapa_1_resultados.xlsx,1008,AL2021,050516,IDANHA-A-NOVA,TOULÕES,AF,191,140,4,4
mapa_1_resultados.xlsx,1009,AL2021,050518,IDANHA-A-NOVA,UNIÃO DAS FREGUESIAS DE IDANHA-A-NOVA E ALCAFOZES,AF,2054,1362,29,20
mapa_1_resultados.xlsx,1010,AL2021,050519,IDANHA-A-NOVA,UNIÃO DAS FREGUESIAS DE MONFORTINHO E SALVATERRA DO EXTREMO,AF,572,344,4,8
mapa_1_resultados.xlsx,1011,AL2021,050520,IDANHA-A-NOVA,UNIÃO DAS FREGUESIAS DE MONSANTO E IDANHA-A-VELHA,AF,639,392,14,5
mapa_1_resultados.xlsx,1012,AL2021,050521,IDANHA-A-NOVA,UNIÃO DAS FREGUESIAS DE ZEBREIRA E SEGURA,AF,998,603,8,15
mapa_1_resultados.xlsx,1013,AL2021,050600,OLEIROS,,CM,4682,3431,91,94
mapa_1_resultados.xlsx,1014,AL2021,050600,OLEIROS,,AM,4682,3432,99,91
mapa_1_resultados.xlsx,1015,AL2021,050601,OLEIROS,ÁLVARO,AF,154,115,14,2
mapa_1_resultados.xlsx,1016,AL2021,050603,OLEIROS,CAMBAS,AF,292,216,3,3
mapa_1_resultados.xlsx,1017,AL2021,050605,OLEIROS,ISNA,AF,163,141,2,1
mapa_1_resultados.xlsx,1018,AL2021,050606,OLEIROS,MADEIRÃ,AF,149,,,
mapa_1_resultados.xlsx,1019,AL2021,050607,OLEIROS,MOSTEIRO,AF,257,201,2,4
mapa_1_resultados.xlsx,1020,AL2021,050609,OLEIROS,ORVALHO,AF,483,295,38,9
mapa_1_resultados.xlsx,1021,AL2021,050610,OLEIROS,SARNADAS DE SÃO SIMÃO,AF,190,130,16,4
mapa_1_resultados.xlsx,1022,AL2021,050611,OLEIROS,SOBRAL,AF,140,,,
mapa_1_resultados.xlsx,1023,AL2021,050613,OLEIROS,ESTREITO - VILAR BARROCO,AF,879,637,23,20
mapa_1_resultados.xlsx,1024,AL2021,050614,OLEIROS,OLEIROS - AMIEIRA,AF,1968,1487,18,34
mapa_1_resultados.xlsx,1025,AL2021,050700,PENAMACOR,,CM,4337,3156,63,80
mapa_1_resultados.xlsx,1026,AL2021,050700,PENAMACOR,,AM,4337,3156,78,84
mapa_1_resultados.xlsx,1027,AL2021,050704,PENAMACOR,ARANHAS,AF,298,223,2,6
mapa_1_resultados.xlsx,1028,AL2021,050706,PENAMACOR,BENQUERENÇA,AF,429,322,9,8
mapa_1_resultados.xlsx,1029,AL2021,050707,PENAMACOR,MEIMÃO,AF,270,174,20,8
mapa_1_resultados.xlsx,1030,AL2021,050708,PENAMACOR,MEIMOA,AF,308,227,4,8
mapa_1_resultados.xlsx,1031,AL2021,050710,PENAMACOR,PENAMACOR,AF,1177,841,12,19
mapa_1_resultados.xlsx,1032,AL2021,050711,PENAMACOR,SALVADOR,AF,305,252,7,3
mapa_1_resultados.xlsx,1033,AL2021,050712,PENAMACOR,VALE DA SENHORA DA PÓVOA,AF,211,182,0,4
mapa_1_resultados.xlsx,1034,AL2021,050713,PENAMACOR,"UNIÃO DAS FREGUESIAS DE ALDEIA DO BISPO, ÁGUAS E ALDEIA DE JOÃO PIRES",AF,847,596,12,24
mapa_1_resultados.xlsx,1035,AL2021,050714,PENAMACOR,UNIÃO DAS FREGUESIAS DE PEDRÓGÃO DE SÃO PEDRO E BEMPOSTA,AF,492,339,10,16
mapa_1_resultados.xlsx,1036,AL2021,050800,PROENÇA-A-NOVA,,CM,6817,4355,146,105
mapa_1_resultados.xlsx,1037,AL2021,050800,PROENÇA-A-NOVA,,AM,6817,4355,142,128
mapa_1_resultados.xlsx,1038,AL2021,050802,PROENÇA-A-NOVA,MONTES DA SENHORA,AF,598,408,20,9
mapa_1_resultados.xlsx,1039,AL2021,050805,PROENÇA-A-NOVA,SÃO PEDRO DO ESTEVAL,AF,440,334,7,5
mapa_1_resultados.xlsx,1040,AL2021,050807,PROENÇA-A-NOVA,UNIÃO DAS FREGUESIAS DE PROENÇA-A-NOVA E PERAL,AF,4146,2619,136,1317
mapa_1_resultados.xlsx,1041,AL2021,050808,PROENÇA-A-NOVA,UNIÃO DAS FREGUESIAS DE SOBREIRA FORMOSA E ALVITO DA BEIRA,AF,1633,995,14,23
mapa_1_resultados.xlsx,1042,AL2021,050900,SERTÃ,,CM,13305,8916,190,155
